"INICIO_SINTOMAS","TERRITORIO","CASOS"
2020-08-13,"cs_santinho",4
2020-08-13,"cs_santo_antonio_de_lisboa",6
2020-08-13,"cs_tapera",10
2020-08-13,"cs_trindade",4
2020-08-14,"cs_alto_ribeirao",8
2020-08-14,"cs_balneario",16
2020-08-14,"cs_barra_da_lagoa",8
2020-08-14,"cs_campeche",6
2020-08-14,"cs_capoeiras",4
2020-08-14,"cs_centro",50
2020-08-14,"cs_coloninha",4
2020-08-14,"cs_coqueiros",6
2020-08-14,"cs_corrego_grande",20
2020-08-14,"cs_costeira_do_pirajubae",4
2020-08-14,"cs_estreito",14
2020-08-14,"cs_fazenda_do_rio_tavares",8
2020-08-14,"cs_ingleses",20
2020-08-14,"cs_itacorubi",16
2020-08-14,"cs_jurere",14
2020-08-14,"cs_lagoa_da_conceicao",10
2020-08-14,"cs_monte_cristo",24
2020-08-14,"cs_monte_serrat",4
2020-08-14,"cs_novo_continente",4
2020-08-14,"cs_pantanal",12
2020-08-14,"cs_pantano_do_sul",4
2020-08-14,"cs_ribeirao_da_ilha",4
2020-08-14,"cs_rio_tavares",4
2020-08-14,"cs_rio_vermelho",16
2020-08-14,"cs_saco_dos_limoes",4
2020-08-14,"cs_saco_grande",18
2020-08-14,"cs_santinho",1
2020-08-14,"cs_santo_antonio_de_lisboa",4
2020-08-14,"cs_tapera",12
2020-08-14,"cs_trindade",12
2020-08-15,"cs_abraao",1
2020-08-15,"cs_agronomica",22
2020-08-15,"cs_armacao",4
2020-08-15,"cs_balneario",10
2020-08-15,"cs_barra_da_lagoa",8
2020-08-15,"cs_cachoeira_do_bom_jesus",4
2020-08-15,"cs_campeche",4
2020-08-15,"cs_canasvieiras",12
2020-08-15,"cs_capoeiras",4
2020-08-15,"cs_carianos",8
2020-08-15,"cs_centro",38
2020-08-15,"cs_coloninha",12
2020-08-15,"cs_coqueiros",6
2020-08-15,"cs_corrego_grande",14
2020-08-15,"cs_costeira_do_pirajubae",4
2020-08-15,"cs_estreito",20
2020-08-15,"cs_fazenda_do_rio_tavares",4
2020-08-15,"cs_ingleses",14
2020-08-15,"cs_itacorubi",42
2020-08-15,"cs_jurere",22
2020-08-15,"cs_lagoa_da_conceicao",10
2020-08-15,"cs_monte_cristo",4
2020-08-15,"cs_monte_serrat",4
2020-08-15,"cs_morro_das_pedras",1
2020-08-15,"cs_novo_continente",12
2020-08-15,"cs_pantanal",8
2020-08-15,"cs_prainha",4
2020-08-15,"cs_ratones",4
2020-08-15,"cs_saco_dos_limoes",4
2020-08-15,"cs_saco_grande",24
2020-08-15,"cs_santinho",8
2020-08-15,"cs_tapera",14
2020-08-15,"cs_trindade",24
2020-08-15,"cs_vargem_pequena",4
2020-08-16,"cs_agronomica",4
2020-08-16,"cs_alto_ribeirao",4
2020-08-16,"cs_barra_da_lagoa",4
2020-08-16,"cs_cachoeira_do_bom_jesus",4
2020-08-16,"cs_campeche",4
2020-08-16,"cs_canasvieiras",14
2020-08-16,"cs_capoeiras",4
2020-08-16,"cs_centro",26
2020-08-16,"cs_coloninha",8
2020-08-16,"cs_costeira_do_pirajubae",4
2020-08-16,"cs_estreito",16
2020-08-16,"cs_ingleses",12
2020-08-16,"cs_itacorubi",4
2020-08-16,"cs_joao_paulo",4
2020-08-16,"cs_monte_cristo",8
2020-08-16,"cs_monte_serrat",1
2020-08-16,"cs_morro_das_pedras",6
2020-08-16,"cs_pantanal",4
2020-08-16,"cs_rio_tavares",4
2020-08-16,"cs_rio_vermelho",4
2020-08-16,"cs_saco_dos_limoes",20
2020-08-16,"cs_saco_grande",12
2020-08-16,"cs_santinho",8
2020-08-16,"cs_tapera",8
2020-08-16,"cs_trindade",12
2020-08-17,"cs_abraao",4
2020-08-17,"cs_agronomica",22
2020-08-17,"cs_alto_ribeirao",4
2020-08-17,"cs_balneario",4
2020-08-17,"cs_barra_da_lagoa",12
2020-08-17,"cs_campeche",18
2020-08-17,"cs_canasvieiras",4
2020-08-17,"cs_canto_da_lagoa",4
2020-08-17,"cs_capoeiras",4
2020-08-17,"cs_carianos",1
2020-08-17,"cs_centro",44
2020-08-17,"cs_coloninha",6
2020-08-17,"cs_coqueiros",6
2020-08-17,"cs_corrego_grande",8
2020-08-17,"cs_estreito",26
2020-08-17,"cs_fazenda_do_rio_tavares",6
2020-08-17,"cs_ingleses",26
2020-08-17,"cs_itacorubi",14
2020-08-17,"cs_jardim_atlantico",4
2020-08-17,"cs_jurere",4
2020-08-17,"cs_lagoa_da_conceicao",4
2020-08-17,"cs_monte_cristo",18
2020-08-17,"cs_monte_serrat",8
2020-08-17,"cs_morro_das_pedras",2
2020-08-17,"cs_novo_continente",8
2020-08-17,"cs_pantanal",8
2020-08-17,"cs_pantano_do_sul",10
2020-08-17,"cs_ponta_das_canas",4
2020-08-17,"cs_prainha",8
2020-08-17,"cs_ratones",4
2020-08-17,"cs_ribeirao_da_ilha",4
2020-08-17,"cs_rio_tavares",4
2020-08-17,"cs_rio_vermelho",20
2020-08-17,"cs_saco_dos_limoes",10
2020-08-17,"cs_saco_grande",24
2020-08-17,"cs_santinho",4
2020-08-17,"cs_santo_antonio_de_lisboa",20
2020-08-17,"cs_trindade",1
2020-08-17,"cs_vargem_pequena",4
2020-08-18,"cs_abraao",4
2020-08-18,"cs_agronomica",4
2020-08-18,"cs_alto_ribeirao",4
2020-08-18,"cs_balneario",10
2020-08-18,"cs_barra_da_lagoa",8
2020-08-18,"cs_cachoeira_do_bom_jesus",4
2020-08-18,"cs_campeche",12
2020-08-18,"cs_canasvieiras",10
2020-08-18,"cs_capoeiras",4
2020-08-18,"cs_carianos",8
2020-08-18,"cs_centro",30
2020-08-18,"cs_coloninha",4
2020-08-18,"cs_coqueiros",3
2020-08-18,"cs_corrego_grande",14
2020-08-18,"cs_estreito",4
2020-08-18,"cs_fazenda_do_rio_tavares",16
2020-08-18,"cs_ingleses",26
2020-08-18,"cs_itacorubi",22
2020-08-18,"cs_jardim_atlantico",4
2020-08-18,"cs_jurere",1
2020-08-18,"cs_lagoa_da_conceicao",4
2020-08-18,"cs_monte_cristo",20
2020-08-18,"cs_monte_serrat",24
2020-08-18,"cs_morro_das_pedras",6
2020-08-18,"cs_novo_continente",12
2020-08-18,"cs_pantanal",4
2020-08-18,"cs_rio_tavares",12
2020-08-18,"cs_rio_vermelho",14
2020-08-18,"cs_saco_dos_limoes",18
2020-08-18,"cs_saco_grande",30
2020-08-18,"cs_santo_antonio_de_lisboa",8
2020-08-18,"cs_sape",4
2020-08-18,"cs_tapera",18
2020-08-18,"cs_trindade",40
2020-08-18,"cs_vargem_grande",0
2020-08-19,"cs_abraao",4
2020-08-19,"cs_agronomica",12
2020-08-19,"cs_armacao",4
2020-08-19,"cs_campeche",4
2020-08-19,"cs_capoeiras",4
2020-08-19,"cs_carianos",18
2020-08-19,"cs_centro",12
2020-08-19,"cs_coqueiros",0
2020-08-19,"cs_corrego_grande",4
2020-08-19,"cs_costeira_do_pirajubae",4
2020-08-19,"cs_estreito",12
2020-08-19,"cs_ingleses",12
2020-08-19,"cs_itacorubi",24
2020-08-19,"cs_jardim_atlantico",4
2020-08-19,"cs_monte_cristo",4
2020-08-19,"cs_monte_serrat",4
2020-08-19,"cs_novo_continente",6
2020-08-19,"cs_pantanal",8
2020-08-19,"cs_pantano_do_sul",4
2020-08-19,"cs_rio_tavares",16
2020-08-19,"cs_rio_vermelho",4
2020-08-19,"cs_saco_dos_limoes",4
2020-08-19,"cs_saco_grande",8
2020-08-19,"cs_santinho",8
2020-08-19,"cs_tapera",8
2020-08-19,"cs_trindade",8
2020-08-19,"cs_vila_aparecida",4
2020-08-20,"cs_abraao",6
2020-08-20,"cs_agronomica",8
2020-08-20,"cs_alto_ribeirao",8
2020-08-20,"cs_armacao",4
2020-08-20,"cs_balneario",4
2020-08-20,"cs_barra_da_lagoa",12
2020-08-20,"cs_cachoeira_do_bom_jesus",4
2020-08-20,"cs_campeche",4
2020-08-20,"cs_canasvieiras",4
2020-08-20,"cs_capoeiras",4
2020-08-20,"cs_carianos",4
2020-08-20,"cs_centro",48
2020-08-20,"cs_coloninha",0
2020-08-20,"cs_coqueiros",6
2020-08-20,"cs_corrego_grande",8
2020-08-20,"cs_costa_da_lagoa",0
2020-08-20,"cs_costeira_do_pirajubae",8
2020-08-20,"cs_estreito",8
2020-08-20,"cs_fazenda_do_rio_tavares",4
2020-08-20,"cs_ingleses",12
2020-08-20,"cs_itacorubi",16
2020-08-20,"cs_jardim_atlantico",8
2020-08-20,"cs_monte_cristo",8
2020-08-20,"cs_monte_serrat",6
2020-08-20,"cs_morro_das_pedras",4
2020-08-20,"cs_novo_continente",8
2020-08-20,"cs_pantanal",8
2020-08-20,"cs_ponta_das_canas",4
2020-08-20,"cs_prainha",4
2020-08-20,"cs_rio_tavares",8
2020-08-20,"cs_rio_vermelho",4
2020-08-20,"cs_saco_dos_limoes",4
2020-08-20,"cs_saco_grande",16
2020-08-20,"cs_santinho",12
2020-08-20,"cs_santo_antonio_de_lisboa",8
2020-08-20,"cs_sape",4
2020-08-20,"cs_tapera",4
2020-08-20,"cs_trindade",16
2020-08-20,"cs_vargem_pequena",4
2020-08-21,"cs_abraao",14
2020-08-21,"cs_agronomica",16
2020-08-21,"cs_alto_ribeirao",4
2020-08-21,"cs_armacao",4
2020-08-21,"cs_balneario",4
2020-08-21,"cs_barra_da_lagoa",12
2020-08-21,"cs_cachoeira_do_bom_jesus",4
2020-08-21,"cs_campeche",14
2020-08-21,"cs_canasvieiras",12
2020-08-21,"cs_carianos",8
2020-08-21,"cs_centro",18
2020-08-21,"cs_coloninha",8
2020-08-21,"cs_coqueiros",8
2020-08-21,"cs_corrego_grande",8
2020-08-21,"cs_estreito",4
2020-08-21,"cs_fazenda_do_rio_tavares",8
2020-08-21,"cs_ingleses",12
2020-08-21,"cs_itacorubi",28
2020-08-21,"cs_jurere",4
2020-08-21,"cs_lagoa_da_conceicao",4
2020-08-21,"cs_monte_cristo",24
2020-08-21,"cs_monte_serrat",1
2020-08-21,"cs_morro_das_pedras",14
2020-08-21,"cs_pantanal",8
2020-08-21,"cs_pantano_do_sul",8
2020-08-21,"cs_ponta_das_canas",6
2020-08-21,"cs_prainha",8
2020-08-21,"cs_rio_tavares",12
2020-08-21,"cs_saco_dos_limoes",14
2020-08-21,"cs_saco_grande",48
2020-08-21,"cs_santinho",4
2020-08-21,"cs_santo_antonio_de_lisboa",1
2020-08-21,"cs_tapera",12
2020-08-21,"cs_trindade",32
2020-08-21,"cs_vargem_pequena",1
2020-08-22,"cs_abraao",4
2020-08-22,"cs_armacao",8
2020-08-22,"cs_balneario",20
2020-08-22,"cs_barra_da_lagoa",4
2020-08-22,"cs_campeche",8
2020-08-22,"cs_centro",26
2020-08-22,"cs_coqueiros",10
2020-08-22,"cs_corrego_grande",4
2020-08-22,"cs_costeira_do_pirajubae",4
2020-08-22,"cs_fazenda_do_rio_tavares",4
2020-08-22,"cs_itacorubi",8
2020-08-22,"cs_joao_paulo",4
2020-08-22,"cs_jurere",14
2020-08-22,"cs_monte_cristo",4
2020-08-22,"cs_morro_das_pedras",10
2020-08-22,"cs_novo_continente",12
2020-08-22,"cs_pantanal",6
2020-08-22,"cs_prainha",4
2020-08-22,"cs_rio_tavares",4
2020-08-22,"cs_rio_vermelho",8
2020-08-22,"cs_saco_grande",4
2020-08-22,"cs_santo_antonio_de_lisboa",4
2020-08-22,"cs_sape",8
2020-08-22,"cs_tapera",4
2020-08-22,"cs_trindade",12
2020-08-22,"cs_vargem_grande",4
2020-08-22,"cs_vargem_pequena",0
2020-08-23,"cs_abraao",4
2020-08-23,"cs_agronomica",26
2020-08-23,"cs_alto_ribeirao",4
2020-08-23,"cs_armacao",8
2020-08-23,"cs_balneario",4
2020-08-23,"cs_campeche",8
2020-08-23,"cs_canasvieiras",12
2020-08-23,"cs_capoeiras",4
2020-08-23,"cs_carianos",10
2020-08-23,"cs_centro",30
2020-08-23,"cs_coloninha",8
2020-08-23,"cs_coqueiros",10
2020-08-23,"cs_costeira_do_pirajubae",12
2020-08-23,"cs_estreito",16
2020-08-23,"cs_fazenda_do_rio_tavares",12
2020-08-23,"cs_ingleses",4
2020-08-23,"cs_itacorubi",12
2020-08-23,"cs_jardim_atlantico",4
2020-08-23,"cs_lagoa_da_conceicao",8
2020-08-23,"cs_monte_serrat",4
2020-08-23,"cs_novo_continente",1
2020-08-23,"cs_pantanal",8
2020-08-23,"cs_ribeirao_da_ilha",8
2020-08-23,"cs_rio_tavares",8
2020-08-23,"cs_rio_vermelho",20
2020-08-23,"cs_saco_dos_limoes",8
2020-08-23,"cs_santo_antonio_de_lisboa",6
2020-08-23,"cs_trindade",28
2020-08-24,"cs_abraao",12
2020-08-24,"cs_agronomica",12
2020-08-24,"cs_canasvieiras",16
2020-08-24,"cs_capoeiras",8
2020-08-24,"cs_carianos",20
2020-08-24,"cs_centro",44
2020-08-24,"cs_coloninha",4
2020-08-24,"cs_coqueiros",16
2020-08-24,"cs_corrego_grande",12
2020-08-24,"cs_costeira_do_pirajubae",8
2020-08-24,"cs_estreito",14
2020-08-24,"cs_fazenda_do_rio_tavares",12
2020-08-24,"cs_ingleses",8
2020-08-24,"cs_itacorubi",16
2020-08-24,"cs_jardim_atlantico",10
2020-08-24,"cs_jurere",4
2020-08-24,"cs_lagoa_da_conceicao",4
2020-08-24,"cs_monte_cristo",28
2020-08-24,"cs_monte_serrat",14
2020-08-24,"cs_novo_continente",4
2020-08-24,"cs_pantanal",8
2020-08-24,"cs_rio_tavares",8
2020-08-24,"cs_rio_vermelho",8
2020-08-24,"cs_saco_dos_limoes",6
2020-08-24,"cs_saco_grande",20
2020-08-24,"cs_sape",4
2020-08-24,"cs_tapera",20
2020-08-24,"cs_trindade",24
2020-08-25,"cs_abraao",1
2020-08-25,"cs_agronomica",14
2020-08-25,"cs_balneario",8
2020-08-25,"cs_barra_da_lagoa",4
2020-08-25,"cs_campeche",8
2020-08-25,"cs_canasvieiras",8
2020-08-25,"cs_carianos",8
2020-08-25,"cs_centro",38
2020-08-25,"cs_coloninha",14
2020-08-25,"cs_coqueiros",8
2020-08-25,"cs_estreito",2
2020-08-25,"cs_ingleses",4
2020-08-25,"cs_itacorubi",14
2020-08-25,"cs_jurere",6
2020-08-25,"cs_lagoa_da_conceicao",14
2020-08-25,"cs_monte_cristo",12
2020-08-25,"cs_monte_serrat",1
2020-08-25,"cs_morro_das_pedras",12
2020-08-25,"cs_novo_continente",10
2020-08-25,"cs_prainha",4
2020-08-25,"cs_ribeirao_da_ilha",4
2020-08-25,"cs_rio_tavares",4
2020-08-25,"cs_rio_vermelho",8
2020-08-25,"cs_saco_grande",14
2020-08-25,"cs_santinho",4
2020-08-25,"cs_santo_antonio_de_lisboa",1
2020-08-25,"cs_sape",4
2020-08-25,"cs_tapera",14
2020-08-25,"cs_trindade",16
2020-08-25,"cs_vargem_pequena",0
2020-08-26,"cs_abraao",10
2020-08-26,"cs_agronomica",0
2020-08-26,"cs_balneario",1
2020-08-26,"cs_barra_da_lagoa",1
2020-08-26,"cs_cachoeira_do_bom_jesus",6
2020-08-26,"cs_campeche",12
2020-08-26,"cs_canasvieiras",14
2020-08-26,"cs_capoeiras",10
2020-08-26,"cs_carianos",10
2020-08-26,"cs_centro",60
2020-08-26,"cs_coloninha",4
2020-08-26,"cs_coqueiros",5
2020-08-26,"cs_corrego_grande",4
2020-08-26,"cs_costeira_do_pirajubae",12
2020-08-26,"cs_fazenda_do_rio_tavares",8
2020-08-26,"cs_ingleses",38
2020-08-26,"cs_itacorubi",20
2020-08-26,"cs_jardim_atlantico",14
2020-08-26,"cs_joao_paulo",6
2020-08-26,"cs_jurere",0
2020-08-26,"cs_lagoa_da_conceicao",12
2020-08-26,"cs_monte_cristo",16
2020-08-26,"cs_monte_serrat",4
2020-08-26,"cs_morro_das_pedras",8
2020-08-26,"cs_novo_continente",0
2020-08-26,"cs_pantanal",4
2020-08-26,"cs_pantano_do_sul",4
2020-08-26,"cs_ponta_das_canas",4
2020-08-26,"cs_ratones",1
2020-08-26,"cs_rio_tavares",8
2020-08-26,"cs_rio_vermelho",12
2020-08-26,"cs_saco_dos_limoes",22
2020-08-26,"cs_saco_grande",30
2020-08-26,"cs_santinho",12
2020-08-26,"cs_santo_antonio_de_lisboa",22
2020-08-26,"cs_sape",8
2020-08-26,"cs_tapera",36
2020-08-26,"cs_trindade",8
2020-08-26,"cs_vargem_grande",4
2020-08-27,"cs_abraao",18
2020-08-27,"cs_agronomica",16
2020-08-27,"cs_alto_ribeirao",8
2020-08-27,"cs_armacao",4
2020-08-27,"cs_barra_da_lagoa",14
2020-08-27,"cs_canasvieiras",8
2020-08-27,"cs_capoeiras",12
2020-08-27,"cs_carianos",12
2020-08-27,"cs_centro",38
2020-08-27,"cs_coloninha",14
2020-08-27,"cs_coqueiros",12
2020-08-27,"cs_corrego_grande",24
2020-08-27,"cs_costeira_do_pirajubae",1
2020-08-27,"cs_estreito",4
2020-08-27,"cs_fazenda_do_rio_tavares",10
2020-08-27,"cs_ingleses",24
2020-08-27,"cs_itacorubi",12
2020-08-27,"cs_jardim_atlantico",2
2020-08-27,"cs_jurere",4
2020-08-27,"cs_lagoa_da_conceicao",8
2020-08-27,"cs_monte_cristo",12
2020-08-27,"cs_morro_das_pedras",18
2020-08-27,"cs_novo_continente",14
2020-08-27,"cs_pantanal",1
2020-08-27,"cs_prainha",14
2020-08-27,"cs_rio_vermelho",8
2020-08-27,"cs_saco_dos_limoes",1
2020-08-27,"cs_saco_grande",14
2020-08-27,"cs_santinho",2
2020-08-27,"cs_santo_antonio_de_lisboa",6
2020-08-27,"cs_sape",0
2020-08-27,"cs_tapera",0
2020-08-27,"cs_trindade",14
2020-08-27,"cs_vargem_grande",0
2020-08-27,"cs_vargem_pequena",0
2020-08-27,"cs_vila_aparecida",4
2020-08-28,"cs_abraao",8
2020-08-28,"cs_agronomica",16
2020-08-28,"cs_alto_ribeirao",4
2020-08-28,"cs_armacao",8
2020-08-28,"cs_balneario",1
2020-08-28,"cs_barra_da_lagoa",3
2020-08-28,"cs_cachoeira_do_bom_jesus",4
2020-08-28,"cs_caieira_da_barra_do_sul",4
2020-08-28,"cs_campeche",16
2020-08-28,"cs_canasvieiras",1
2020-08-28,"cs_carianos",16
2020-08-28,"cs_centro",28
2020-08-28,"cs_coloninha",14
2020-08-28,"cs_costeira_do_pirajubae",8
2020-08-28,"cs_estreito",12
2020-08-28,"cs_fazenda_do_rio_tavares",4
2020-08-28,"cs_ingleses",8
2020-08-28,"cs_itacorubi",10
2020-08-28,"cs_jardim_atlantico",12
2020-08-28,"cs_joao_paulo",10
2020-08-28,"cs_jurere",0
2020-08-28,"cs_lagoa_da_conceicao",0
2020-08-28,"cs_monte_cristo",12
2020-08-28,"cs_monte_serrat",12
2020-08-28,"cs_morro_das_pedras",8
2020-08-28,"cs_novo_continente",1
2020-08-28,"cs_pantanal",14
2020-08-28,"cs_pantano_do_sul",4
2020-08-28,"cs_rio_tavares",8
2020-08-28,"cs_rio_vermelho",4
2020-08-28,"cs_saco_dos_limoes",0
2020-08-28,"cs_saco_grande",2
2020-08-28,"cs_santinho",3
2020-08-28,"cs_santo_antonio_de_lisboa",6
2020-08-28,"cs_sape",8
2020-08-28,"cs_tapera",8
2020-08-28,"cs_trindade",8
2020-08-28,"cs_vargem_grande",4
2020-08-28,"cs_vargem_pequena",0
2020-08-28,"cs_vila_aparecida",4
2020-08-29,"cs_abraao",12
2020-08-29,"cs_agronomica",30
2020-08-29,"cs_alto_ribeirao",8
2020-08-29,"cs_armacao",4
2020-08-29,"cs_balneario",2
2020-08-29,"cs_barra_da_lagoa",4
2020-08-29,"cs_cachoeira_do_bom_jesus",1
2020-08-29,"cs_caieira_da_barra_do_sul",0
2020-08-29,"cs_campeche",18
2020-08-29,"cs_canasvieiras",4
2020-08-29,"cs_capoeiras",2
2020-08-29,"cs_carianos",4
2020-08-29,"cs_centro",28
2020-08-29,"cs_coloninha",8
2020-08-29,"cs_coqueiros",6
2020-08-29,"cs_corrego_grande",16
2020-08-29,"cs_costeira_do_pirajubae",2
2020-08-29,"cs_estreito",10
2020-08-29,"cs_fazenda_do_rio_tavares",14
2020-08-29,"cs_ingleses",14
2020-08-29,"cs_itacorubi",14
2020-08-29,"cs_jurere",1
2020-08-29,"cs_lagoa_da_conceicao",2
2020-08-29,"cs_monte_cristo",14
2020-08-29,"cs_monte_serrat",14
2020-08-29,"cs_novo_continente",6
2020-08-29,"cs_pantanal",4
2020-08-29,"cs_rio_vermelho",18
2020-08-29,"cs_saco_dos_limoes",10
2020-08-29,"cs_saco_grande",6
2020-08-29,"cs_santinho",8
2020-08-29,"cs_santo_antonio_de_lisboa",14
2020-08-29,"cs_sape",2
2020-08-29,"cs_tapera",16
2020-08-29,"cs_trindade",24
2020-08-30,"cs_abraao",1
2020-08-30,"cs_agronomica",8
2020-08-30,"cs_balneario",14
2020-08-30,"cs_barra_da_lagoa",1
2020-08-30,"cs_cachoeira_do_bom_jesus",4
2020-08-30,"cs_canasvieiras",4
2020-08-30,"cs_capoeiras",14
2020-08-30,"cs_carianos",4
2020-08-30,"cs_centro",36
2020-08-30,"cs_coloninha",2
2020-08-30,"cs_coqueiros",8
2020-08-30,"cs_corrego_grande",22
2020-08-30,"cs_estreito",12
2020-08-30,"cs_fazenda_do_rio_tavares",4
2020-08-30,"cs_ingleses",8
2020-08-30,"cs_itacorubi",16
2020-08-30,"cs_jardim_atlantico",1
2020-08-30,"cs_joao_paulo",8
2020-08-30,"cs_lagoa_da_conceicao",4
2020-08-30,"cs_monte_cristo",12
2020-08-30,"cs_monte_serrat",2
2020-08-30,"cs_morro_das_pedras",6
2020-08-30,"cs_pantanal",10
2020-08-30,"cs_ribeirao_da_ilha",4
2020-08-30,"cs_rio_tavares",8
2020-08-30,"cs_saco_dos_limoes",4
2020-08-30,"cs_santinho",4
2020-08-30,"cs_santo_antonio_de_lisboa",20
2020-08-30,"cs_sape",6
2020-08-30,"cs_trindade",12
2020-08-30,"cs_vargem_pequena",0
2020-08-31,"cs_abraao",12
2020-08-31,"cs_agronomica",32
2020-08-31,"cs_alto_ribeirao",0
2020-08-31,"cs_balneario",2
2020-08-31,"cs_barra_da_lagoa",0
2020-08-31,"cs_cachoeira_do_bom_jesus",12
2020-08-31,"cs_canasvieiras",4
2020-08-31,"cs_canto_da_lagoa",1
2020-08-31,"cs_carianos",0
2020-08-31,"cs_centro",50
2020-08-31,"cs_coloninha",4
2020-08-31,"cs_coqueiros",4
2020-08-31,"cs_corrego_grande",18
2020-08-31,"cs_costeira_do_pirajubae",8
2020-08-31,"cs_estreito",30
2020-08-31,"cs_fazenda_do_rio_tavares",8
2020-08-31,"cs_ingleses",16
2020-08-31,"cs_itacorubi",8
2020-08-31,"cs_jardim_atlantico",12
2020-08-31,"cs_joao_paulo",16
2020-08-31,"cs_lagoa_da_conceicao",4
2020-08-31,"cs_monte_cristo",8
2020-08-31,"cs_monte_serrat",22
2020-08-31,"cs_morro_das_pedras",8
2020-08-31,"cs_pantanal",22
2020-08-31,"cs_prainha",4
2020-08-31,"cs_rio_tavares",8
2020-08-31,"cs_rio_vermelho",8
2020-08-31,"cs_saco_dos_limoes",1
2020-08-31,"cs_saco_grande",2
2020-08-31,"cs_santinho",0
2020-08-31,"cs_santo_antonio_de_lisboa",3
2020-08-31,"cs_sape",0
2020-08-31,"cs_tapera",4
2020-08-31,"cs_trindade",36
2020-09-01,"cs_abraao",20
2020-09-01,"cs_agronomica",16
2020-09-01,"cs_balneario",12
2020-09-01,"cs_barra_da_lagoa",8
2020-09-01,"cs_cachoeira_do_bom_jesus",2
2020-09-01,"cs_campeche",4
2020-09-01,"cs_canasvieiras",12
2020-09-01,"cs_canto_da_lagoa",4
2020-09-01,"cs_capoeiras",4
2020-09-01,"cs_carianos",10
2020-09-01,"cs_centro",44
2020-09-01,"cs_coloninha",4
2020-09-01,"cs_coqueiros",10
2020-09-01,"cs_corrego_grande",6
2020-09-01,"cs_costeira_do_pirajubae",8
2020-09-01,"cs_estreito",20
2020-09-01,"cs_ingleses",10
2020-09-01,"cs_itacorubi",4
2020-09-01,"cs_jardim_atlantico",8
2020-09-01,"cs_joao_paulo",4
2020-09-01,"cs_jurere",12
2020-09-01,"cs_lagoa_da_conceicao",8
2020-09-01,"cs_monte_cristo",12
2020-09-01,"cs_monte_serrat",10
2020-09-01,"cs_morro_das_pedras",18
2020-09-01,"cs_novo_continente",12
2020-09-01,"cs_pantanal",12
2020-09-01,"cs_ponta_das_canas",0
2020-09-01,"cs_ribeirao_da_ilha",4
2020-09-01,"cs_rio_tavares",4
2020-09-01,"cs_rio_vermelho",4
2020-09-01,"cs_saco_grande",12
2020-09-01,"cs_santinho",0
2020-09-01,"cs_santo_antonio_de_lisboa",8
2020-09-01,"cs_sape",0
2020-09-01,"cs_tapera",4
2020-09-01,"cs_trindade",10
2020-09-02,"cs_abraao",1
2020-09-02,"cs_agronomica",26
2020-09-02,"cs_alto_ribeirao",4
2020-09-02,"cs_armacao",4
2020-09-02,"cs_balneario",12
2020-09-02,"cs_barra_da_lagoa",18
2020-09-02,"cs_cachoeira_do_bom_jesus",6
2020-09-02,"cs_campeche",6
2020-09-02,"cs_canasvieiras",10
2020-09-02,"cs_canto_da_lagoa",1
2020-09-02,"cs_carianos",8
2020-09-02,"cs_centro",50
2020-09-02,"cs_coloninha",8
2020-09-02,"cs_coqueiros",14
2020-09-02,"cs_corrego_grande",16
2020-09-02,"cs_costeira_do_pirajubae",2
2020-09-02,"cs_estreito",12
2020-09-02,"cs_fazenda_do_rio_tavares",4
2020-09-02,"cs_ingleses",6
2020-09-02,"cs_itacorubi",6
2020-09-02,"cs_jardim_atlantico",8
2020-09-02,"cs_joao_paulo",26
2020-09-02,"cs_jurere",4
2020-09-02,"cs_lagoa_da_conceicao",4
2020-09-02,"cs_monte_cristo",12
2020-09-02,"cs_monte_serrat",1
2020-09-02,"cs_morro_das_pedras",1
2020-09-02,"cs_novo_continente",1
2020-09-02,"cs_pantanal",6
2020-09-02,"cs_ponta_das_canas",0
2020-09-02,"cs_rio_tavares",3
2020-09-02,"cs_rio_vermelho",4
2020-09-02,"cs_saco_dos_limoes",4
2020-09-02,"cs_saco_grande",8
2020-09-02,"cs_santinho",3
2020-09-02,"cs_santo_antonio_de_lisboa",14
2020-09-02,"cs_sape",0
2020-09-02,"cs_tapera",4
2020-09-02,"cs_trindade",4
2020-09-02,"cs_vargem_grande",0
2020-09-03,"cs_abraao",0
2020-09-03,"cs_agronomica",18
2020-09-03,"cs_alto_ribeirao",1
2020-09-03,"cs_armacao",2
2020-09-03,"cs_balneario",8
2020-09-03,"cs_barra_da_lagoa",8
2020-09-03,"cs_campeche",14
2020-09-03,"cs_canasvieiras",1
2020-09-03,"cs_capoeiras",4
2020-09-03,"cs_carianos",2
2020-09-03,"cs_centro",44
2020-09-03,"cs_coloninha",14
2020-09-03,"cs_coqueiros",6
2020-09-03,"cs_corrego_grande",1
2020-09-03,"cs_costeira_do_pirajubae",18
2020-09-03,"cs_estreito",0
2020-09-03,"cs_fazenda_do_rio_tavares",12
2020-09-03,"cs_ingleses",14
2020-09-03,"cs_itacorubi",14
2020-09-03,"cs_jardim_atlantico",16
2020-09-03,"cs_joao_paulo",10
2020-09-03,"cs_jurere",8
2020-09-03,"cs_lagoa_da_conceicao",1
2020-09-03,"cs_monte_cristo",10
2020-09-03,"cs_monte_serrat",6
2020-09-03,"cs_morro_das_pedras",6
2020-09-03,"cs_novo_continente",8
2020-09-03,"cs_pantanal",5
2020-09-03,"cs_rio_tavares",10
2020-09-03,"cs_rio_vermelho",14
